,Rating,Name,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
1093,BB,Company 227,Rating agency 3,6/25/2014,Capital Goods,2.3297573374,2.060919857,0.9563215889999999,42.38875442,0.051847101,0.074392598,0.237616245,0.082617521,0.038323741,0.063626419,0.065598164,0.72546878,2.544697525,0.724513697,0.424994407,0.297931096,0.477711353,0.962872713,2.7412349812,1.738302826,0.074593055,5.141318603,2.031007244,0.123964599,10.89979652
1095,BBB,Company 210,Rating agency 2,6/25/2014,Basic Industries,1.134271369,0.594547877,0.342800095,15.80015163,0.16106577239999997,0.11015719139999999,0.291361861,-0.114665926,-0.038815227,-0.030743638,0.0782836738,0.160795507,0.180136647,0.594725699,0.371083926,0.19626378419999999,-0.459472511,-0.399613239,0.404076464,1.6051269,0.10990230379999999,15.8777990714,0.862585765,0.354969307,3.164651115
1097,BBB,Company 430,Rating agency 4,6/26/2014,Consumer Services,1.814397092,1.739394696,0.613533474,44.43329255,0.068314025,0.086302155,0.995345718,0.098941394,0.040954716,0.061267634,0.071696724,0.60370495,3.774256902,0.764590363,0.431853891,0.368519816,0.313443543,0.07124736620000008,9.5587184256,1.774879767,0.086583093,4.444066721,2.2127984618,0.093397885,0.0
1098,B,Company 557,Rating agency 4,6/27/2014,Technology,2.04316745,1.46356873,0.946814408,39.04989814,-0.086901372,-0.081236052,0.210502138,-0.036294478,0.0244945374,-0.13025501,0.20248594299999997,1.172320158,2.877283509,1.3426861396,0.874966668,-0.065668865,0.375757671,0.734893928,3.5221711482000004,2.3422858926,-0.082380511,3.0875866784,1.963737593,0.093197522,7.731580447
1099,BBB,Company 24,Rating agency 1,6/27/2014,Consumer Services,2.798933323,1.295357614,0.595696678,59.59453912,0.05354061,0.059691137,0.186475359,0.090904611,0.058052059,0.08748934,0.105096457,1.062138872,8.513063956,0.833488897,0.450528992,0.456502185,0.868964707,8.722304746,17.47312377,1.8491297,0.059735213,5.072005339,10.0212982,0.095698314,8.822636673
1101,AA,Company 232,Rating agency 3,6/30/2014,Technology,1.276448826,0.539806933,0.268843309,38.58685768,0.166015833,0.193863283,0.487460698,0.194258175,0.129667996,0.228834073,0.1523858498,0.792165661,7.272327165,4.56528622,0.821478586,0.154387069,0.784872073,3.4421925780000002,7.5009223838,5.580519432,0.197180094,9.281861858,4.302305967800001,0.176894013,6.871323994
1102,BB,Company 342,Rating agency 1,7/2/2014,Consumer Durables,2.784201395,1.819804056,1.08348057,39.39331871,0.061841218,0.101120416,0.168005956,0.087798835,0.085570373,0.175129167,0.255020114,1.376425246,4.645749757,1.96969585,0.660990419,0.319899576,0.545544461,2.82705755,6.6409022138,2.968684419,0.101467607,3.955332698,5.158328855,0.093158307,11.0701394
1103,AA,Company 105,Rating agency 1,7/3/2014,Capital Goods,1.860475814,1.254662622,0.498126784,51.25675233,0.078324419,0.116661716,0.227243931,0.118451851,0.078065959,0.154472283,0.155824711,0.992859747,7.307012516,0.984442894,0.499569079,0.330805463,0.845509857,7.850222953,10.0689788414,2.012148051,0.118544155,9.717758956,9.384171827,0.104177108,8.19468555
1104,BBB,Company 420,Rating agency 3,7/3/2014,Technology,2.849548708,0.70396246,0.0,44.56558065,0.017439111,0.014341105,0.336762423,0.022792243,0.014240578,0.014507764,0.026014543,0.826039927,2.788175457,0.796571792,0.443092179,0.215459926,0.999886493,0.800179133,2.8103717044,1.79745939,0.014226996,7.891599076,0.807316619,0.096948908,8.235148096
1105,A,Company 206,Rating agency 1,7/7/2014,Consumer Non-Durables,1.278111863,0.771340307,0.105422604,79.39868913,0.065782035,0.080588304,0.385084738,0.106168766,0.05629038,0.097413915,0.203230387,0.851248331,10.16821973,2.593555341,0.716259432,0.193312917,0.75050849,1.710135147,3.0616685986,3.610082029,0.081476016,15.73116674,2.315616084,0.111598347,5.200399393
1106,BBB,Company 368,Rating agency 3,7/8/2014,Consumer Services,0.296854156,1.459805677,0.01947222,44.9591593,0.07005269680000001,0.14630198600000002,0.936642486,0.14914491879999997,0.048060145,0.050589327,0.092905363,0.104832944,3.139670796,0.928070746,0.476475919,0.02386047,0.654634646,3.042763216,3.731691428,1.910759754,0.14920996739999998,20.93368887,4.596024224,0.28853713899999994,0.300696424
1107,B,Company 46,Rating agency 1,7/9/2014,Capital Goods,1.189304873,0.394000878,0.116404993,18.59826091,-0.057547848,-0.051148203,0.117304106,-0.051477573,0.029735716400000008,0.0323991564,0.132409953,1.455591336,6.906402489,2.3319639263999994,0.6724452989999999,-0.046773306,1.255333196,-5.171419594,3.0712979965999994,3.3428273067999994,-0.051644147,3.7266212724,-4.118544864,-0.030861041,6.091822761
1108,BB,Company 305,Rating agency 3,7/10/2014,Energy,0.910187684,0.432232823,0.002433949,48.64932995,-0.086190346,0.001033918,0.67504224,-0.029487593,-0.02116529,0.016028774,0.15904387439999998,0.244519375,0.273908732,1.496548583,0.601534193,0.2629550466,0.544565783,3.885330271,0.009022851,2.485022485,0.059951429,7.273484484,7.191929675,0.1627629264,1.190367568
1109,BB,Company 246,Rating agency 3,7/10/2014,Consumer Services,2.969953736,2.645723461,0.867100723,97.49791221,0.111876055,0.189793856,0.993842623,0.247642091,0.05133412,0.092414608,0.187593988,0.459253273,4.252280938,2.605660135,0.728440668,0.406274578,0.847148668,0.5186184,0.355468545,3.618069827,0.189790858,11.32691509,0.609258849,0.223177308,0.093372321
1110,BBB,Company 524,Rating agency 3,7/14/2014,Miscellaneous,0.779699974,0.528732328,0.208584729,27.547747,0.034932737,0.061807987,0.334488523,0.098755601,0.029517597,0.085622709,0.127663554,0.841003269,3.11804227,3.344261305,0.769919718,0.433211978,0.419250495,1.761558684,1.186384301,4.31587001,0.080807076,11.53873832,4.266037361,0.178105339,19.58101487
1111,BBB,Company 453,Rating agency 4,7/14/2014,Consumer Services,2.064062766,0.466870385,0.20111477,0.0,0.089248555,0.139482478,0.398236584,0.140245449,0.16204562,0.13089229600000002,0.257471,1.792141981,7.254139481,0.616051385,0.377370604,0.36289007,0.765690684,5.03349249,4.039236167,1.62013966,0.140704485,7.856880264,6.520509507,0.120031345,6.2372693
1113,AA,Company 127,Rating agency 1,7/15/2014,Health Care,2.353129882,1.742255555,0.574354784,53.47830333,0.220034135,0.279155974,0.689821388,0.27728684,0.124059555,0.193971432,0.234956135,0.571082334,4.632660816,0.885230927,0.470554019,0.207064868,0.79372248,5.220985215,11.77485277,1.86268458,0.277634937,11.97026888,6.624416777,0.248169207,2.982128008
1114,A,Company 71,Rating agency 3,7/18/2014,Health Care,1.412971161,1.058332107,0.725280754,68.2378938,0.089399794,0.117518506,0.785323787,0.169611698,0.06438803,0.147562944,0.14990035599999998,0.72810712,8.110936765,1.9568449213999997,0.936147507,0.251008323,0.829763333,1.834235068,4.47672131,2.9793320938,0.119652215,7.163068167799999,2.243227041,0.177442496,0.636860872
1115,AA,Company 137,Rating agency 1,7/18/2014,Health Care,2.167834024,1.480136939,0.405343202,58.96441216,0.053675634,0.119270624,0.665560327,0.128739679,0.028975647,0.088341699,0.059517213,0.541042024,8.763595516,1.06417618,0.514003904,0.559550602,0.86785263,4.094637251,13.31844441,2.065386432,0.118936126,22.72397129,4.687734634,0.185725499,9.937988443
1116,AA,Company 8,Rating agency 1,7/18/2014,Capital Goods,1.736845685,1.223059603,0.55340843,66.55170457,0.129800037,0.173966655,0.527908718,0.172383338,0.070180748,0.109161531,0.111719394,0.540325281,8.997700488,0.581833138,0.367707507,0.255217081,0.844694831,4.479459414,3.5328988686000002,1.583777676,0.1756678,10.20620765,5.386272851,0.189405749,5.001991895
1118,AA,Company 2,Rating agency 1,7/18/2014,Energy,1.758478291,1.306283252,0.219998983,83.19883379,0.112790131,0.15845677,0.23072334,0.156070574,0.081832444,0.146233707,0.143128088,0.724667176,3.155200339,0.761925782,0.432410441,0.252432769,0.640007042,5.551904827,6.9246822506,1.751170386,0.155976465,9.840310683,8.570601382,0.231135991,4.053023089
1119,A,Company 293,Rating agency 1,7/22/2014,Consumer Durables,1.493202493,0.893376117,0.176708774,47.91633386,0.045475477,0.065242064,0.179465907,0.075304552,0.053952295,0.099641993,0.151937669,1.194624921,4.345255957,1.828564801,0.651219834,0.334850846,0.577585987,2.371451557,1.5433142200000003,2.791783967,0.064650958,9.805329994,4.125080884,0.083333168,7.911731538
1120,A,Company 400,Rating agency 1,7/23/2014,Technology,1.503434685,1.426831057,0.206956624,72.11326347,0.020570488,0.032713785,0.16672364,0.034714353,0.060024092,0.17869783,0.143942472,0.9020461835999999,6.445594273,1.45162663,0.591718216,0.374695166,0.8278291,3.218327669,8.78781269,2.460989119,0.032919428,6.963697194,3.841482887,0.014669437,11.21268259
1121,BBB,Company 267,Rating agency 1,7/23/2014,Energy,3.08328697,2.7000801,0.521413637,44.56201563,0.176128402,0.237897414,0.312033184,0.238161852,0.07163097,0.112478688,0.116865519,0.410270107,0.637856404,0.629914011,0.390791155,0.253190365,0.062289759,0.215629042,4.505020473,1.626918949,0.250805082,5.268525415,3.437924591,0.322813858,9.227289134
1122,BBB,Company 77,Rating agency 1,7/23/2014,Public Utilities,1.058157251,0.895228514,0.380811924,40.09581363,0.075664966,0.120236903,0.603407319,0.154663966,0.041382549,0.074491985,0.10988501180000002,0.548916045,1.412359629,2.0214762584000003,0.946079547,0.215355583,0.429791066,3.298979317,4.3462423224,3.0436107040000002,0.120136213,7.860357791,7.682181392,0.242638084,3.015203739
1123,BB,Company 200,Rating agency 4,7/24/2014,Basic Industries,2.353438771,0.346118712,0.122344259,0.0,-0.001186165,0.008208876,0.131910889,0.040843654,-0.001447602,0.011806649,0.137613907,1.247043039,2.409739645,2.192185035,0.683581613,0.2926964416,0.328420715,2.288398626,3.8102721419999996,3.164587252,0.008300481,11.65537597,6.915108386,0.071255521,7.919538344
1125,BB,Company 463,Rating agency 1,7/24/2014,Consumer Durables,1.756752713,0.795493709,0.33565309,29.07791299,0.046627469,0.073396091,0.152697192,0.092003454,0.055599699,0.108675463,0.255764205,1.194469124,3.661525628,3.687862858,0.784170824,0.356481741,0.596809493,3.200637897,3.0891772154000003,4.626798957,0.072840207,5.830735926,5.466553455,0.089023553,7.750425085
1126,A,Company 33,Rating agency 1,7/28/2014,Finance,0.736680252,0.569990833,0.155017022,50.9760638,0.152220977,0.233838409,0.652581868,0.263218087,0.078912308,0.149256148,0.168167005,0.526328963,8.027679678,1.123000697,0.532015042,0.35081067,0.867343417,4.368092377,2.9736987976,2.120729198,0.236643905,13.70288442,5.040713396,0.25233332,7.331505458
1127,BBB,Company 68,Rating agency 1,7/28/2014,Energy,1.761628144,1.297134336,0.319304102,80.84649268,-0.099463766,-0.089132544,0.335773649,-0.088801948,-0.056220119,-0.058918389,0.051748816200000006,0.574044926,0.784791803,1.422651504,0.588728902,-0.103575142,-0.02210049,-0.134458759,2.8175216496,2.429108339,-0.089117358,13.09818674,6.107065252,0.259628075,5.792034735
1128,B,Company 320,Rating agency 3,7/29/2014,Basic Industries,2.696675701,1.871813591,1.192367557,44.03481654,0.026800964,0.043481561,0.210823942,0.073104826,0.017427339,0.032379784,0.04489318,0.64274292,1.177277608,1.629960304,0.615814945,0.390203528,0.1944820022,-1.2529419244,4.6089346294,2.594229238,0.04412421,10.85484869,2.952565394,0.091503529,7.117690431
1129,BBB,Company 212,Rating agency 1,7/29/2014,Basic Industries,3.0702049,1.533630708,0.488524293,35.92124464,0.034021324,0.057537357,0.091169619,0.057550785,0.045658103,0.088587397,0.092077622,1.359378126,3.981116155,1.009044131,0.501746031,0.320522906,0.4997192,2.094447638,3.7344695287999996,2.015375806,0.057044422,8.975361236,4.206128101,0.063456711,19.33449293
1130,AA,Company 285,Rating agency 1,7/30/2014,Consumer Services,1.367294259,0.766465815,0.256808856,62.05576866,0.17598363,0.077473291,0.584384447,0.067034177,0.155195748,0.084368097,0.396477682,0.87896675,8.176058595,1.532446101,0.603579084,0.030075393,0.649767452,1.201772465,1.949989016,2.544200039,0.066992671,20.25424913,1.8401817,0.079713759,4.915862828
1131,BBB,Company 316,Rating agency 4,7/30/2014,Finance,1.0593620218,0.5100010238,0.199233998,6.116823707,0.090359172,0.133238733,0.509994788,0.13364954,0.03013077,0.051331029,0.142253106,0.32864404,7.647128392800001,3.696481259,0.788088451,0.318795884,0.936662409,5.404147706,4.8486016068,4.75499101,0.134145348,3.609644905,5.785557833,0.103672946,14.78432547
1132,BBB,Company 323,Rating agency 1,7/30/2014,Energy,2.191325017,0.776242423,0.610434492,5.528994712,0.063618884,0.074616561,0.269245869,0.085297536,0.079061293,0.128051231,0.210769981,1.224005828,8.373454633,1.683617964,0.620894724,0.322780852,0.475098002,1.190817084,2.8012019510000004,2.685562508,0.074830844,12.08431569,2.503846387,0.061486297,8.821035938
1133,BBB,Company 308,Rating agency 1,7/31/2014,Capital Goods,2.324424461,1.611961198,0.885393002,41.38630161,0.04799668,0.039164802,0.142606536,0.039465311,0.064060338,0.071418887,0.29458728,1.354247107,5.602308122,3.531494765,0.779324401,0.3035827372,0.544924284,1.744121981,5.012839588,4.526376907,0.039444524,8.114920766,3.213402482,0.076861802,7.198664461
1134,CCC,Company 278,Rating agency 3,7/31/2014,Capital Goods,1.4024481976,1.2417697105999999,0.46125618179999994,86.59399406,0.23784628,-0.047516739,0.8809924854,0.1521667616,0.016738623,-0.003344668,0.123839884,0.070109077,7.857139896,1.8029600623999997,0.866842554,0.3109842572,1.090647595,2.1256721349999994,5.17136141,2.8217185518000005,-0.046893884,8.717368649,2.7677636936,0.0991660572,-1.111748643
1135,A,Company 111,Rating agency 1,8/1/2014,Transportation,1.551693583,2.619491378,0.544269211,33.24086819,0.170796302,0.269945957,0.997649335,0.305731451,0.060168486,0.099197639,0.16212673,0.352990526,0.41983925,1.68758691,0.632929445,0.364353079,0.257867275,2.370333806,2.5062612730000002,2.666182289,0.271058541,8.763111355,9.274074831,0.245166158,1.288892717
1136,AA,Company 82,Rating agency 1,8/1/2014,Public Utilities,1.203442602,0.658223482,0.018583373,44.35100544,0.073308717,0.102646744,0.990562077,0.129058082,0.032634725,0.049737556,0.109483616,0.435370881,0.737892498,2.364455547,0.708899109,0.28426264,0.995663,1.7912337174000001,2.5562623528,3.355537906,0.104222932,8.619435687,10.48512629,0.14878282,6.024702367
1137,B,Company 202,Rating agency 2,8/1/2014,Consumer Services,1.137877759,1.223860085,0.105133042,31.420292416000002,0.178625475,0.285262488,0.549809505,0.1725769096,0.108364267,0.053161601,0.1174920768,0.60413228,1.186513526,3.066326421,0.706368199,0.378480336,0.994480922,9.177739213,2.623243153,4.286999771,0.13535485200000003,3.532992105,9.280832929,0.252793912,1.401681341
1138,BBB,Company 391,Rating agency 1,8/1/2014,Consumer Services,0.589445147,0.448541309,0.141186774,88.83234914,0.022759652,0.085440055,0.337719646,0.188898903,0.010131238,0.108778612,0.033433497,0.449042539,3.144300922,2.150950834,0.645497619,0.370923599,0.682603547,3.698907422,5.3976940076,3.25527572,0.154896457,5.639784655,5.363962376,0.278490651,2.019766611
1139,CCC,Company 593,Rating agency 2,8/1/2014,Finance,1.081175793,1.01756364,0.203198954,28.0287170086,0.04642775199999999,0.0583503254,0.400424792,0.209033306,-0.037414323,0.058493155,0.11250242899999999,0.159835143,0.247202271,2.158815617,0.552252532,0.265985155,1.111679835,2.490374484,6.166331896,3.967785057,0.303417364,9.549188377,2.242603857,0.252193372,1.864977553
1140,A,Company 279,Rating agency 1,8/4/2014,Health Care,1.737467263,1.136464048,0.655396355,47.99284789,0.126126473,0.150572624,0.746992289,0.149918198,0.059567861,0.094577213,0.134853343,0.474694572,3.560103605,1.27808036,0.559373991,0.149127264,0.828736544,1.597433813,4.7622007998,2.268439769,0.151034702,7.5739517828,1.918393185,0.197717853,1.584884557
1141,A,Company 110,Rating agency 1,8/5/2014,Consumer Services,1.055856116,0.92068275,0.798501691,14.5773016,0.165669724,0.074010801,0.19984337,0.161933084,0.040379935,0.019877484,0.06629747,0.24444845,4.1265768834,0.650741878,0.392923538,0.1867324306,0.614879559,1.52569432,5.904570431800001,1.656375429,0.074866307,16.21201078,2.516121377,0.17281321279999998,1.1194044304000001
1142,A,Company 187,Rating agency 4,8/5/2014,Consumer Services,0.772807289,0.618319706,0.224836759,33.48087573,0.122739855,0.182343981,0.99507978,0.215577841,0.052712964,0.087867205,0.159842905,0.433184195,2.227431136,2.013838751,0.666082202,0.313235236,0.497212968,3.260571797,1.756605415,3.004205965,0.180858512,7.719338159,6.49822102,0.248443457,0.0
1144,B,Company 498,Rating agency 3,8/5/2014,Consumer Services,1.358923714,0.876208266,0.000823945,47.67315251,0.020550203,0.038360849,0.994677317,0.107305449,0.009443201,0.018784735,0.026999486,0.457423712,2.695338525,1.870323811,0.645564208,0.466644504,1.006044419,0.001656821,1.3e-06,2.880522456,0.038366606,9.0515720082,0.001644639,0.156223729,0.0
1146,BBB,Company 128,Rating agency 1,8/5/2014,Basic Industries,1.608198469,1.088979276,0.381248382,47.38120562,0.023543923,0.036610673,0.312581963,0.037185481,0.019169709,0.036984469,0.109202994,0.82412503,1.839913896,4.652489813,0.825562904,0.140918255,0.5531795,3.97660555,1.5754003058,5.612948648,0.036862521,13.16756508,7.147011046,0.129169785,0.143212695
1147,BBB,Company 126,Rating agency 1,8/6/2014,Basic Industries,2.799940568,1.061919673,0.279344437,56.77352947,0.061384958,0.090180052,0.185064444,0.097128772,0.043395328,0.075291538,0.08868601,0.709403073,1.550589255,1.030740046,0.509825703,0.325871622,-0.455172268,-2.056230443,3.8444854752000004,2.031406949,0.090183077,10.53401574,4.504980559,0.109856238,6.372922295
1149,BBB,Company 185,Rating agency 1,8/6/2014,Health Care,1.709217524,1.056777721,0.115604706,0.794180553,0.034696205,0.059156804,0.229518019,0.058781316,0.041450051,0.101611129,0.105112026,1.193070093,7.7466208826,1.571923135,0.604802871,0.416205876,0.786889411,9.545357453,11.5939357414,2.562956715,0.058977239,9.495665824,12.28671994,0.045865017,15.43230837
1151,A,Company 265,Rating agency 1,8/8/2014,Capital Goods,1.373239674,0.558438771,0.368344143,0.0,0.082693733,0.117993007,0.211832723,0.115215051,0.09488341,0.192396061,0.191851826,1.152214887,3.991523621,1.98066281,0.996694461,0.300575198,1.006486471,3.55313033,2.2562509638000003,2.018300538,0.118103021,10.1552052,3.526747917,0.09588999,4.302944226
1152,BBB,Company 234,Rating agency 3,8/8/2014,Basic Industries,1.03714785,0.496156714,0.276548314,22.76283409,0.015546007,0.026100488,0.130628119,0.075436354,0.014341184,0.111480255,0.124528495,0.928973884,1.566351828,2.2314601464000003,0.889039248,0.404823176,-0.235683831,-1.299279134,5.140360907,3.2345034053999995,0.086342389,5.64967609,5.521356281,0.096015876,3.483690921
1153,B,Company 526,Rating agency 4,8/11/2014,Basic Industries,2.310666381,1.433230204,0.379192039,54.91026659,-0.042283051,-0.029109551,0.229761549,0.079494013,0.0211291096,0.242091535,0.1695690734,1.708268514,3.68114704,2.0243962228,0.6375466704,0.251030566,0.626385815,1.797032068,1.206337509,3.0239091686,0.110216634,4.127122341,2.87192098,0.130128665,9.741545761
1154,BB,Company 311,Rating agency 3,8/11/2014,Public Utilities,0.588905027,0.394710222,0.049627232,37.0891166,0.063186259,0.191775659,0.617276954,0.272334963,0.01230568,0.040477031,0.030022363,0.193836833,0.421729379,1.454526246,0.589892154,0.211064432,0.190479269,0.745258193,4.6860227982,2.463687048,0.190391745,13.74685474,3.906130901,0.274123404,3.933386307
1155,BBB,Company 289,Rating agency 4,8/12/2014,Public Utilities,0.70070346,0.523170547,0.032665925,49.51991169,0.093465508,0.14141754,0.991818531,0.189982718,0.030774325,0.054795659,0.096100729,0.325060734,0.436236062,2.125523483,0.682490531,0.333967193,-0.230489084,-1.707093573,1.9206841862000001,3.155902961,0.141489964,9.061360865,7.272483725,0.231768829,4.648810075
1156,BBB,Company 88,Rating agency 1,8/12/2014,Miscellaneous,1.973062875,0.817622964,0.233979692,43.53647554,0.084808881,0.11714822,0.458437347,0.145392005,0.132476263,0.097315136,0.218798091,1.543853676,8.719263893,0.646377849,0.390525603,0.268237922,0.873237445,3.065671383,4.4018312506,1.632869064,0.146565342,6.4644464593999995,3.540066132,0.119029378,5.234922568
1158,B,Company 252,Rating agency 3,8/13/2014,Energy,1.681063144,0.660819725,0.015608773,20.45593805,-0.019358269,-0.019609998,0.091961487,0.00805459,-0.035865258,-0.044131907,0.0873597774,1.854439376,3.981564521,2.87488925,0.744718339,0.007114096,-0.280428636,-0.912054126,0.457895123,3.854916996,-0.019459366,15.89348453,3.235071759,0.039491287,12.627552
1159,BBB,Company 184,Rating agency 4,8/13/2014,Capital Goods,2.80103241,1.434038343,0.523954422,56.81033978,0.055055306,0.066275057,0.289542469,0.067185572,0.057004082,0.083052891,0.107375067,1.019408095,3.957594588,0.911975028,0.478975036,0.270409155,0.591736175,1.994791572,5.8331314924,1.898940614,0.066772325,10.65667042,3.40268586,0.100237122,15.27334238
1160,AA,Company 162,Rating agency 1,8/14/2014,Energy,1.31817446,0.943548982,0.403551778,29.05261321,0.090693156,0.148345715,0.883956704,0.146354314,0.072391197,0.132728136,0.124389878,0.794653469,1.146096682,0.718269916,0.413115201,0.383835701,-0.124467876,-2.07634508,5.571635880400001,1.723349528,0.148094447,4.354807779,4.8120713002,0.147326994,1.339910661
1161,BB,Company 190,Rating agency 1,8/15/2014,Consumer Non-Durables,1.498065754,0.255313918,0.029196591,11.80265452,0.009003869,0.012838418,0.045771765,0.012938258,0.024212163,0.057204258,0.061121795,1.8375033842000001,10.20599339,1.52799928,0.604791787,0.336667596,0.398430595,3.819405033,2.493587652,2.541457932,0.01272623,11.94388641,9.486557433,0.024629196,16.7742646
1162,BBB,Company 382,Rating agency 3,8/18/2014,Consumer Non-Durables,1.739975788,1.035362693,0.721666699,40.83279977,0.080621332,0.020892142,0.476288651,0.079378616,0.051166494,0.017340956,0.140120202,0.640333808,5.93404933,1.757124152,0.637059325,0.330940768,0.847868497,7.863045745,10.620423640999999,2.759130275,0.020924633,13.11633464,9.183064238,0.128543351,5.781103807
1163,BBB,Company 196,Rating agency 1,8/19/2014,Basic Industries,2.172522996,1.072351399,0.317706613,34.17503518,0.228392919,0.1482860556,0.435939433,0.1950088658,0.114252776,0.19837316,0.230994176,0.502889237,0.785958745,0.982985388,0.493176277,0.362402667,-0.128824503,-0.21072654,1.7677427937999997,1.971638212,0.1546944754,9.89520656,1.641756806,0.231975602,5.142476618
1165,BBB,Company 22,Rating agency 1,8/19/2014,Consumer Services,3.271662671,1.942560736,0.8022242289999999,0.0,0.246592719,0.13709666,0.221657845,0.176931499,0.136805362,0.080931003,0.341929893,0.545840507,2.809924341,1.540386005,0.605110035,0.180992944,0.680812664,1.313902682,3.0963615609999997,2.557232284,0.137130013,12.8945282,1.95842089,0.147449996,17.26364696
1166,AAA,Company 59,Rating agency 3,8/20/2014,Technology,2.52771921,2.301236555,0.189544596,81.38071202,0.251918728,0.082867756,0.695151364,0.316545321,0.128757383,0.056495698,0.248297699,0.505901183,6.692389381,0.925045873,0.476722654,0.2254425108,0.828911005,3.229136546,5.738134484200001,1.906786537,0.082780704,11.31864812,3.851671271,0.374595642,3.658198245
1167,BBB,Company 294,Rating agency 4,8/20/2014,Public Utilities,0.717072024,0.202074532,0.078923971,21.37704153,0.009282687,0.162875274,1.001382735,0.197161674,0.002414489,0.048993623,0.008703398,0.259566975,0.333684148,2.564554845,0.722813581,0.321934026,-0.027711386,-0.181897412,2.94512542,3.527686177,0.162291487,11.59360033,6.521254448,0.314329029,3.754893642
1168,A,Company 261,Rating agency 1,8/26/2014,Energy,1.085516521,0.911265723,0.247218126,36.70847834,0.081670924,0.205855557,0.991014263,0.239309907,0.032028279,0.089901581,0.073935768,0.389189431,0.539008663,1.353535749,0.575946089,0.587427094,-0.167230079,-2.509933265,5.9770184096,2.352063547,0.208886162,4.299724704,14.65200895,0.308492325,0.0
1169,B,Company 268,Rating agency 3,8/26/2014,Consumer Durables,1.06101976,0.30060457,0.010051208,14.97027268,0.016832202,0.026786277,0.150611307,0.02941917,0.03937238,0.129483462,0.17517133,1.2150853674,12.92710927,3.384608961,0.768092024,0.330179505,0.522534373,2.101561092,3.5031325345999997,4.357927352,0.026669989,9.818797731,4.043133013,0.021220097,6.494548933600001
1170,BBB,Company 281,Rating agency 1,8/26/2014,Public Utilities,0.845260012,0.470658424,0.046649625,25.36519458,0.059004039,0.058781899,0.317373409,0.123165087,0.033446893,0.03785389,0.093854102,0.577945409,0.738970175,1.776607671,0.64675952,0.642990529,-0.129024188,-0.973984565,6.5003484864,2.787864596,0.05875346,9.313141001,7.531429989,0.150477045,10.70136681
1171,A,Company 217,Rating agency 1,8/27/2014,Energy,0.882730718,1.005001231,0.084877514,22.04618202,0.031686208,0.035564276,0.052221353,0.041417002,0.062036924,0.089359086,0.171504914,1.944875254,3.542140232,1.729018953,0.639101444,0.045332662,0.036131696,0.196850588,3.8958387705999997,2.74933974,0.035723581,8.809676369,5.494344361,0.045914625,0.488962499
1172,BB,Company 534,Rating agency 3,8/27/2014,Health Care,1.7545007286,1.4848489698,0.47649212180000006,0.0,-0.048140823,-0.022806807,0.715558152,-0.141834579,-0.015575587,-0.007813071,0.1023053188,0.324027785,2.323406715,0.377690815,0.273289861,0.1645510974,0.7613488226000001,-0.153746117,4.321957661,1.374283324,-0.022477818,6.2508235434,0.077266915,0.017886088,1.448095632
1173,BB,Company 51,Rating agency 1,8/27/2014,Energy,1.257776623,0.280577079,0.036036029,23.72332958,0.0860002246,0.123344266,1.005742778,0.15020838099999997,0.050308121,0.084503043,0.110735992,0.191714873,0.236065669,1.22172852,0.553977199,0.374949708,0.990482282,3.501391078,5.9014907296,2.225369104,0.12291152159999999,3.628405206,3.497122957,0.2115060184,0.0
1174,BB,Company 100,Rating agency 1,8/27/2014,Public Utilities,0.497132908,0.39718445,0.061686953,53.12864002,0.119510516,0.164202671,0.391309534,0.220528131,0.054279167,0.116584106,0.165919554,0.457710018,0.986306922,2.092151006,0.673382913,0.269773617,0.40079399,3.227282245,2.58414796,3.117052591,0.208280693,7.223918369,8.083462741,0.294620222,2.896213977
1175,A,Company 208,Rating agency 4,8/28/2014,Transportation,0.910028632,0.656681724,0.232890474,27.8795855,0.051820951799999994,0.1140257042,0.501124496,0.19176097259999997,0.099727238,0.161819798,0.232808807,0.380653818,0.422803908,1.341672475,0.579257132,0.275522125,0.51560921,2.697206755,1.7973533490000002,2.362103624,0.1252313654,11.12617189,5.318316755,0.358375269,3.65463347
1177,B,Company 240,Rating agency 1,8/28/2014,Consumer Durables,2.6633258825999997,1.639669987,0.451571489,44.10133996,0.005480186,0.008615894,0.280518003,0.034955396,0.007622512,0.014329205,0.018311441,1.387777264,9.623502345,1.380353045,0.576169655,0.292235474,0.859321547,2.232427497,1.79730343,2.346448123,0.008654242,7.800657104,2.598853471,0.078615745,13.08617722
1178,BB,Company 145,Rating agency 1,8/28/2014,Consumer Services,0.893755535,0.81571177,0.500861637,17.30514698,-0.014936665,0.040888131,0.902762649,0.131757889,-0.005665852,0.017768384,0.0892029164,0.377868643,0.693680313,1.616746962,0.842840749,0.687244385,0.154722661,0.357022883,1.1651478616,2.7904315978,0.040965497,10.0449672,2.28899958,0.111200705,5.542402658
